date,open,high,low,adjClose,value,volume,count,yesterday,close,jdate
2020-12-01,119000.0,130900.0,107500.0,113740.0,4196028936500,36892044,185583,100000.0,113300.0,1399-09-11
2020-12-02,110260.0,110260.0,102530.0,106170.0,8522905676340,80278011,412852,113740.0,103560.0,1399-09-12
2020-12-05,103510.0,116780.0,103500.0,105990.0,6703556775890,63247256,161907,106170.0,106440.0,1399-09-15
2020-12-06,107900.0,110000.0,106050.0,108270.0,7130698380870,65859801,142333,105990.0,107170.0,1399-09-16
2020-12-07,106750.0,107590.0,101070.0,104470.0,6436675294860,61615363,158174,108270.0,102150.0,1399-09-17
2020-12-08,103100.0,103500.0,100060.0,101150.0,4222260072040,41744281,143232,104470.0,100390.0,1399-09-18
2020-12-09,100710.0,101990.0,100000.0,100260.0,3971587099610,39613764,133114,101150.0,100190.0,1399-09-19
2020-12-12,100800.0,101500.0,99560.0,100140.0,5048480209350,50415527,119785,100260.0,100010.0,1399-09-22
2020-12-13,100010.0,108000.0,100000.0,104170.0,8629808131030,82845166,157053,100140.0,105180.0,1399-09-23
2020-12-14,104700.0,104700.0,100000.0,100750.0,4559894871090,45260285,101354,104170.0,100010.0,1399-09-24
2020-12-15,100000.0,100040.0,92300.0,96980.0,4045280635170,41711266,101151,100750.0,94300.0,1399-09-25
2020-12-16,94300.0,97580.0,92500.0,94750.0,2605019969040,27493062,59901,96980.0,94440.0,1399-09-26
2020-12-19,96020.0,97000.0,93000.0,94760.0,2176036863540,22964331,48180,94750.0,94130.0,1399-09-29
2020-12-20,94500.0,95060.0,89020.0,91210.0,1976241518650,21667726,58183,94760.0,89300.0,1399-09-30
2020-12-21,89200.0,93350.0,86520.0,89510.0,2223703142090,24842583,53582,91210.0,87800.0,1399-10-01
2020-12-22,88100.0,91300.0,86660.0,89090.0,2991453930920,33578022,59822,89510.0,90460.0,1399-10-02
2020-12-23,91500.0,92100.0,86960.0,88620.0,1753272944520,19784889,42295,89090.0,87200.0,1399-10-03
2020-12-26,87100.0,87200.0,81260.0,83280.0,1690185065880,20295655,60335,88620.0,81740.0,1399-10-06
2020-12-27,81100.0,85490.0,79010.0,82190.0,2408122247340,29299805,50816,83280.0,82190.0,1399-10-07
2020-12-28,83500.0,89900.0,83500.0,87120.0,3760809000120,43165973,64943,82190.0,88280.0,1399-10-08
2020-12-29,88400.0,88500.0,82120.0,83710.0,2056951183150,24572929,41901,87120.0,82310.0,1399-10-09
2020-12-30,82550.0,83700.0,79400.0,81080.0,1891981951040,23335119,43569,83710.0,80000.0,1399-10-10
2021-01-02,79400.0,79400.0,74710.0,76110.0,1549250349320,20354463,41777,81080.0,74740.0,1399-10-13
2021-01-03,74500.0,78400.0,72980.0,75560.0,2226041865830,29460602,42213,76110.0,75500.0,1399-10-14
2021-01-04,77500.0,78400.0,75000.0,77000.0,2367125240570,30742892,40334,75560.0,76600.0,1399-10-15
2021-01-05,75670.0,76000.0,71730.0,73420.0,1409561355220,19198695,37723,77000.0,72030.0,1399-10-16
2021-01-06,71200.0,71500.0,67550.0,68960.0,1426260815390,20683722,41702,73420.0,67900.0,1399-10-17
2021-01-09,68780.0,70850.0,64600.0,66810.0,1532167451040,22933603,36857,68960.0,66960.0,1399-10-20
2021-01-10,69000.0,71000.0,67500.0,69590.0,2000113474840,28740506,38042,66810.0,70450.0,1399-10-21
2021-01-11,71120.0,71800.0,66310.0,68630.0,1585229882200,23097304,31658,69590.0,67090.0,1399-10-22
2021-01-12,66000.0,66000.0,61980.0,63370.0,1094968702130,17278104,34080,68630.0,62130.0,1399-10-23
2021-01-13,61000.0,63000.0,59250.0,60730.0,1594657748990,26256437,33041,63370.0,60280.0,1399-10-24
2021-01-16,60300.0,60300.0,54700.0,56460.0,1166092954760,20652492,33529,60730.0,55720.0,1399-10-27
2021-01-18,56000.0,56200.0,51310.0,52750.0,937022097640,17764894,27384,56460.0,51400.0,1399-10-29
2021-01-19,51990.0,58020.0,50500.0,55970.0,1624791078950,29031399,28504,52750.0,58020.0,1399-10-30
2021-01-20,61560.0,61560.0,61560.0,61560.0,68519111760,1113046,2084,55970.0,61560.0,1399-11-01
2021-01-23,67710.0,67710.0,67710.0,67710.0,57707811090,852279,1573,61560.0,67710.0,1399-11-04
2021-01-24,74480.0,74480.0,70150.0,74360.0,4893865930090,65808764,55948,67710.0,74480.0,1399-11-05
2021-01-25,78000.0,81790.0,75210.0,79870.0,4056380906770,50785311,40686,74360.0,81790.0,1399-11-06
2021-01-26,87850.0,87850.0,82510.0,86860.0,10930725755420,125848780,139912,79870.0,84990.0,1399-11-07
